work_id,Work category,State,Hon'ble Members of Parliament,Constituency,Work description,Recommended date,Sanction Date,sanction_amount,Work Status,total_disbursed,spending_percentage,vendor_count,expenditure_records,completion_date,completed,completion_days,expected_completion_days,elapsed_days,delay_days,completion_status,rule_score,ml_score,ml_flag,risk_score,risk_interval,risk_level,risk_reasons
WS/MP858/2025-2026/137763,Normal/Others,West Bengal,Asit Kumar Mal,BOLPUR(SC),"Instalation 1 (one) no of mini hight mast street light under AUSHGRAM -II BLOCK.Excuting Agency will be M.D. WEST BENGAL AGRO INDUSTRIES CORPORATION LTD, 23-B N. S. ROAD KOLKATA -1",30-Aug-2024,14-May-2025,279462.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,489.0,0.0,Ongoing beyond benchmark,20,7.652086678513258,NORMAL,15.1,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/MP858/2025-2026/137764,Normal/Others,West Bengal,Asit Kumar Mal,BOLPUR(SC),"Instalation 1 (one) no of mini hight mast street light under AUSHGRAM -II BLOCK.Excuting Agency will be M.D. WEST BENGAL AGRO INDUSTRIES CORPORATION LTD, 23-B N.S.ROAD, KOLKATA-1",30-Aug-2024,14-May-2025,279462.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,489.0,0.0,Ongoing beyond benchmark,20,7.652086678513258,NORMAL,15.1,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/MP423/2024-2025/138577,Normal/Others,West Bengal,Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road From  H/O Saud Molla to H/O Miraj Molla at Laskar Para. (59.9 mtr),03-Sep-2024,28-Nov-2024,99926.0,Work partially Completed,0.0,0.0,0.0,0.0,,False,,209.5,656.0,0.0,Ongoing beyond benchmark,20,7.842456470456173,NORMAL,15.1,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/MP552/2024-2025/135979,Normal/Others,Bihar,Radha Mohan Singh,PURVI CHAMPARAN,MOTIHARI NAGAR KE LUMBINI BHAWAN KE PICCHE BUDDH VIHAR PARISAR ME CHABUTARA KA NIRMAN KARYA.,17-Aug-2024,11-Sep-2024,1495894.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-04-26,True,227.0,209.5,0.0,17.5,Completed slower than benchmark,15,15.225866792928974,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/MP423/2024-2025/138578,Normal/Others,West Bengal,Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road From H/O Saidul Sarder to H/O Rausun Sarder(50 mtr),03-Sep-2024,28-Nov-2024,99800.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,656.0,0.0,Ongoing beyond benchmark,20,7.842456470456173,NORMAL,15.1,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/MP18228/2024-2025/148790,Normal/Others,Uttar Pradesh,PRIYA SAROJ,MACHHLISHAHR(SC),"1- AMIK AHMAD ANSARI S\O MOH. ILIYAS, 2- KRISHNA KUMAR GAUTAM S\O DEENA NATH, 3- RAJESH SAHU S\O RAJENDRA SAHU, 4- RAM PAL SINGH S\O KSHAMA NAND SINGH K GHAR KUL 04 NAG SOLAR LIGHT",21-Nov-2024,06-Dec-2024,83584.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,648.0,0.0,Ongoing beyond benchmark,20,7.667256341217072,NORMAL,15.1,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/MP632/2024-2025/134589,Normal/Others,Kerala,Anto Antony,PATHANAMTHITTA,Providing Library Books to Kalavedi Grameena Vayanasala in Enadimangalam Grama Panchayat,20-Sep-2024,21-Jan-2025,50000.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,602.0,0.0,Ongoing beyond benchmark,20,7.773543861427738,NORMAL,15.1,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/ MP319/2024-2025/145926-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,DIGHALBANK PRAKHAND ANTARGART PATHARGHATTI PANCHAYAT KE PATTHARGHATTI MANREGA BHAWAN KE SAMNE (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/MP561/2024-2025/142718,Normal/Others,Bihar,Ravi Shankar Prasad,PATNA SAHIB,Construction work of hand pump near Ranjit Singh's house in Lakchipur Koli village under Fatuha Sahib assembly.,24-Sep-2024,27-Mar-2025,68653.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-05-26,True,60.0,209.5,0.0,-149.5,Completed within benchmark,15,15.307730663859347,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145934-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,TEDHAGACHH PRAKHAND ANTARGART CHIHANIA PANCHAYAT KE SUHIYA HAAT ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/MP18228/2024-2025/148759,Normal/Others,Uttar Pradesh,PRIYA SAROJ,MACHHLISHAHR(SC),"1- AJAY PATNAYAK S\O RAM NARAYAN, 2- GUNWANT MAURYA S\O SUKHRAM MAURYA, 3- AWADHESH YADAV S\O MOHAN LAL, 4- KRISHNA YADAV S\O LATE. RAM PRASAD K GHAR KUL 04 NAG SOLAR LIGHT",21-Nov-2024,06-Dec-2024,83584.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,648.0,0.0,Ongoing beyond benchmark,20,7.667256341217072,NORMAL,15.1,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/MP18390/2024-2025/148765,Normal/Others,Uttar Pradesh,AFZAL ANSARI,GHAZIPUR,"Construction of CC Road: Kshetr Panchayat Karanda, Gram Panchayat Sokhani From Azaad Master's residence to Bahadur Yadav's Residence 120 Mtr x 2.40 Mtr x 10 cm Development Agency - RES Ghazipur",21-Oct-2024,07-Feb-2025,700000.0,Work partially Completed,0.0,0.0,0.0,0.0,,False,,209.5,585.0,0.0,Ongoing beyond benchmark,20,7.851082290228861,NORMAL,15.1,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/MP18391/2024-2025/140296,Normal/Others,Nagaland,S SUPONGMEREN JAMIR,NAGALAND,Construction of foot steps,11-Sep-2024,19-Nov-2024,200000.0,Physical Inspection,0.0,0.0,0.0,0.0,2024-12-11,True,22.0,209.5,0.0,-187.5,Completed within benchmark,15,15.20568365564835,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145929-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,DIGHALBANK PRAKHAND ANTARGART TULSHIA PANCHAYAT KE PURANA HAAT TULSHIA ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145928-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,DIGHALBANK PRAKHAND ANTARGART DAHIBHAT PANCHAYAT KE CHANDANI CHOWK ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145927-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,DIGHALBANK PRAKHAND ANTARGART JHANGIRPUR PADAMPUR PANCHAYAT KE SOMNI HAAT ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145933-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,TEDHAGACHH PRAKHAND ANTARGART BEGANA PANCHAYAT KE BELGAACHHI CHOWK ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145932-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,KOCHADHAMAN PRAKHAND ANTARGART MAJGAMA PANCHAYAT KE GULUM CHOWK ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/MP18228/2024-2025/148780,Normal/Others,Uttar Pradesh,PRIYA SAROJ,MACHHLISHAHR(SC),"1- ABID SIDDIQUE S\O MOHD. ARIF, 2- AFSAR ANSARI S\O MOH. ISLAM, 3- SHOBH NATH YADAV S\O MANNU LAL YADAV, 4- MOOLCHAND YADAV S\O RAM LAKHAN YADAV K GHAR KUL 4 NAG SOLAR LIGHT",21-Nov-2024,06-Dec-2024,83584.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,648.0,0.0,Ongoing beyond benchmark,20,7.667256341217072,NORMAL,15.1,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/ MP319/2024-2025/145925-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,DIGHALBANK PRAKHAND ANTARGART TULSHIA PANCHAYAT KE TULSHIA SHIV MANDIR KE SAMNE (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/MP18390/2024-2025/148838,Normal/Others,Uttar Pradesh,AFZAL ANSARI,GHAZIPUR,"Construction of CC Road: Khsetr Panchayat Deokali, Gram Panchayat Badahra From Interlink Road to Ram Narayan Yadav's Residence 150 Mtr x 2.40 Mtr x 10 cm Development Agency - Gram Panchayat Badahra",21-Oct-2024,07-Feb-2025,711746.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,585.0,0.0,Ongoing beyond benchmark,20,7.85994669668081,NORMAL,15.1,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/MP18228/2024-2025/148742,Normal/Others,Uttar Pradesh,PRIYA SAROJ,MACHHLISHAHR(SC),"1- RITESH KUMAR YADAV S\O MAHENDRA PRATAP YADAV,  2- RAVI RAJBHAR S\O PATIRAM RAJBHAR, 3- PRADEEP BIND S\O KATWAROO,  4- SUBEDAR YADAV S\O LAL JI YADAV K GHAR KUL 04 NAG SOLAR LIGHT",21-Nov-2024,06-Dec-2024,83584.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,648.0,0.0,Ongoing beyond benchmark,20,7.667256341217072,NORMAL,15.1,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/ MP319/2024-2025/145962-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,KISHANGANJ PRAKHAND ANTARGART DAULA PANCHAYAT KE SAMDHA CHOWK ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145940-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,TEDHAGACHH PRAKHAND ANTARGART BAIGNA PANCHAYAT KE FUTANI CHOWK ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/MP18205/2024-2025/148381,Normal/Others,Uttar Pradesh,SANATAN PANDEY,BALLIA,"Construction of Interlocking Road In Gram Panchayat Sagarpali, From NH 31 Road to Ramji Pandey House – 200 mtr. Revised Letter Attached",21-Oct-2024,13-Jan-2025,752106.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,610.0,0.0,Ongoing beyond benchmark,20,7.77065486039781,NORMAL,15.1,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/ MP319/2024-2025/145965-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,KISHANGANJ PRAKHAND ANTARGART CHAKLA PANCHAYAT KE SINGHIA CHOWK ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145964-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,KISHANGANJ PRAKHAND ANTARGART TEOSA PANCHAYAT KE TAHSILDAR (SATTAR CHOWK) ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145963-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,KISHANGANJ PRAKHAND ANTARGART GACHHPARA PANCHAYAT KE NAYA HAAT SALKI ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145966-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,THAKURGANJ PRAKHAND ANTARGART PATESARI PANCHAYAT KE MAHANANDA NADI KE SHABDAGRAH KE PASS ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145939-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,TEDHAGACHH PRAKHAND ANTARGART DAK POKHAR PANCHAYAT KE BENUGADH HAAT ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145937-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,TEDHAGACHH PRAKHAND ANTARGART HAWAKOL PANCHAYAT KE KUTTI GAMHARYA HAAT ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145974-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,THAKURGANJ PRAKHAND ANTARGART DALLEGAON PANCHAYAT KE PATAMARI CHOWK ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145957-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,BAHADURGANJ PRAKHAND ANTARGART CHANDWAR PANCHAYAT KE BANGALI CHOWK ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145959-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,BAHADURGANJ PRAKHAND ANTARGART MOHAMMADNAGAR PANCHAYAT KE KHUDAGANJ CHOWK ME (12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/ MP319/2024-2025/145960-Lighting of public spaces,Normal/Others,Bihar,Dr Mohammad Jawed,KISHANGANJ,BAHADURGANJ PRAKHAND ANTARGART PALASMANI PANCHAYAT KE BALUBARI CHOWK ME(12METER) HIGH MAST LIGHT.,08-Oct-2024,05-Jan-2025,649100.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-08,True,34.0,209.5,0.0,-175.5,Completed within benchmark,15,15.151394076185753,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/MP18186/2025-2026/141740,Normal/Others,Tamil Nadu,Sasikanth Senthil,TIRUVALLUR(SC),"Providing High mast light @ Athipattu Junction road, Koormavilasapuram panchayat in Tiruvalangadu Block .",19-Sep-2024,06-May-2025,434216.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,497.0,0.0,Ongoing beyond benchmark,20,7.72909913451386,NORMAL,15.1,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/MP18041/2024-2025/143129,Normal/Others,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,16 miter unchai wale L.E.D. (150*8) high mask light marnga bind toli me aek adad adhisthapit karne ki anusansha ki jati hai,24-Sep-2024,05-Dec-2024,850000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-18,True,75.0,209.5,0.0,-134.5,Completed within benchmark,15,15.170087419954175,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/MP18101/2024-2025/148978,Normal/Others,Madhya Pradesh,RAHUL SINGH LODHI,DAMOH,GRAM PANCHYAT BALEH ME PANI KE TENKAR KI KHAREED,22-Oct-2024,02-Dec-2024,198724.0,Physical Inspection,0.0,0.0,0.0,0.0,2024-12-23,True,21.0,209.5,0.0,-188.5,Completed within benchmark,15,15.234485918794855,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/MP858/2024-2025/139547,Normal/Others,West Bengal,Asit Kumar Mal,BOLPUR(SC),"Construction of concrete drain from MUKTI MONDAL house to KANTI MONDAL house. at khala, Executing Agency will be EO NANOOR PANCHATY SAMITI.",07-Sep-2024,02-Dec-2024,1024370.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-03-03,True,91.0,209.5,0.0,-118.5,Completed within benchmark,15,15.16816454463875,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/MP18041/2024-2025/143126,Normal/Others,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,16 miter unchai wale L.E.D. (150*8) high mask light maranga oli tola me aek adad adhisthapit karne ki anusansha ki jati hai,24-Sep-2024,05-Dec-2024,850000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-18,True,75.0,209.5,0.0,-134.5,Completed within benchmark,15,15.170087419954175,NORMAL,15.1,10-20,LOW,Completed work has no matched expenditure
WS/MP18045/2024-2025/136998,Normal/Others,Bihar,VIJAYLAKSHMI DEVI,SIWAN,Construction of PCC road.,25-Aug-2024,04-Nov-2024,1303542.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-05-08,True,185.0,209.5,0.0,-24.5,Completed within benchmark,15,14.910317740371221,NORMAL,15.0,10-20,LOW,Completed work has no matched expenditure
WS/MP18041/2024-2025/143091,Normal/Others,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,16 miter unchai wale L.E.D. (150*8) high mask light ufrail gaon me shree krishn mandir ke pas aek adad adhisthapit karne ki anusansha ki jati hai,24-Sep-2024,06-Dec-2024,850000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-18,True,74.0,209.5,0.0,-135.5,Completed within benchmark,15,14.983149092024966,NORMAL,15.0,10-20,LOW,Completed work has no matched expenditure
WS/MP18041/2024-2025/143093,Normal/Others,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,16 miter unchai wale L.E.D. (150*8) high mask light maranga durga mandir ke bagal me aek adad adhisthapit karne ki anusansha ki jati hai,24-Sep-2024,06-Dec-2024,850000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-18,True,74.0,209.5,0.0,-135.5,Completed within benchmark,15,14.983149092024966,NORMAL,15.0,10-20,LOW,Completed work has no matched expenditure
WS/MP18041/2024-2025/143092,Normal/Others,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,16 miter unchai wale L.E.D. (150*8) high mask light ufrail sharma tola me kumud yadav ke ghar ke samne aek adad adhisthapit karne ki anusansha ki jati hai,24-Sep-2024,06-Dec-2024,850000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-18,True,74.0,209.5,0.0,-135.5,Completed within benchmark,15,14.983149092024966,NORMAL,15.0,10-20,LOW,Completed work has no matched expenditure
WS/MP18041/2024-2025/143094,Normal/Others,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,16 miter unchai wale L.E.D. (150*8) high mask light K.P. Market chauk ke pas aek adad adhisthapit karne ki anusansha ki jati hai,24-Sep-2024,06-Dec-2024,850000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-18,True,74.0,209.5,0.0,-135.5,Completed within benchmark,15,14.983149092024966,NORMAL,15.0,10-20,LOW,Completed work has no matched expenditure
WS/MP18167/2024-2025/146743,Normal/Others,Rajasthan,BRIJENDRA SINGH OLA,JHUNJHUNU,Construction of gravel road from North direction of GSS in Nayasar towards Angasar-Abusar road. Working Agency PWD,10-Oct-2024,01-Jan-2025,734282.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,622.0,0.0,Ongoing beyond benchmark,20,7.591420596519714,NORMAL,15.0,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/MP18205/2024-2025/148382,Normal/Others,Uttar Pradesh,SANATAN PANDEY,BALLIA,"Construction of Interlocking Road In Gram Panchayat Sarya, From Durga Mandir gate to Babban Choudhary House – 150 mtr Revised Letter Attached",21-Oct-2024,15-Jan-2025,748040.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,608.0,0.0,Ongoing beyond benchmark,20,7.572414172717417,NORMAL,15.0,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/MP18065/2024-2025/135795,Normal/Others,Haryana,DEEPENDER SINGH HOODA,ROHTAK,Const./Comp. of Dharamshala near Ravidas Mandir,16-Aug-2024,09-Dec-2024,698917.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,645.0,0.0,Ongoing beyond benchmark,20,7.604097286478133,NORMAL,15.0,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/MP18041/2024-2025/142800,Normal/Others,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,16 miter unchai wale L.E.D. (150*8) high mask light renu udhan (line bajar) me aek adad adhisthapit karne ki anusansha ki jati hai,23-Sep-2024,06-Dec-2024,850000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-18,True,74.0,209.5,0.0,-135.5,Completed within benchmark,15,14.983149092024966,NORMAL,15.0,10-20,LOW,Completed work has no matched expenditure
WS/MP18041/2024-2025/142733,Normal/Others,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,16 miter unchai wale L.E.D. (150*8) high mask light maranga chauk bypass aek adad  adhisthapit karne ki anusansha ki jati hai,23-Sep-2024,06-Dec-2024,850000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-18,True,74.0,209.5,0.0,-135.5,Completed within benchmark,15,14.983149092024966,NORMAL,15.0,10-20,LOW,Completed work has no matched expenditure
WS/MP18041/2024-2025/142795,Normal/Others,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,16 miter unchai wale L.E.D. (150*8) high mask light DRC bhawan ke samne aek adad  adhisthapit karne ki anusansha ki jati hai,23-Sep-2024,06-Dec-2024,850000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-18,True,74.0,209.5,0.0,-135.5,Completed within benchmark,15,14.983149092024966,NORMAL,15.0,10-20,LOW,Completed work has no matched expenditure
WS/MP18041/2024-2025/142797,Normal/Others,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,16 miter unchai wale L.E.D. (150*8) high mask light samharnalay parishar me aek adad adhisthapit karne ki anusansha ki jati hai,23-Sep-2024,06-Dec-2024,850000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-18,True,74.0,209.5,0.0,-135.5,Completed within benchmark,15,14.983149092024966,NORMAL,15.0,10-20,LOW,Completed work has no matched expenditure
WS/MP812/2024-2025/147520,Normal/Others,Uttar Pradesh,Vijay Kumar Dubey,KUSHI NAGAR,GP PARWARPAR BLOCK RAMKOLA SHIV MANDIR KE PAS POKHARI KE PAS SIDHI NIRMAN KARRY,15-Oct-2024,03-Mar-2025,600000.0,Work partially Completed,0.0,0.0,0.0,0.0,,False,,209.5,561.0,0.0,Ongoing beyond benchmark,20,7.439328382361851,NORMAL,15.0,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
WS/MP812/2024-2025/147514,Normal/Others,Uttar Pradesh,Vijay Kumar Dubey,KUSHI NAGAR,BLOCK NEBUA NAURANGIYA KE GP NEBAU RAIGANJ ME SHIVNATH GUPTA KE GHAR SE KAILASH GUPTA KE GHAR TAK CC ROAD NIRMAN KARRY,15-Oct-2024,03-Mar-2025,604674.0,Physical Inspection,0.0,0.0,0.0,0.0,,False,,209.5,561.0,0.0,Ongoing beyond benchmark,20,7.502446219039831,NORMAL,15.0,10-20,LOW,Project has remained ongoing significantly longer than the historical benchmark
